wind_speed_kmh,rainfall_mm,temperature_c,humidity_percent,storm,risk_score,risk_level,recommended_sensitivity
44.57,3.5,25.89,41.55,0,36.55,MEDIUM_RISK,MEDIUM
19.17,14.89,37.34,63.6,0,37.3,MEDIUM_RISK,MEDIUM
11.62,3.74,24.15,73.55,0,15.69,LOW_RISK,HIGH
17.74,10.21,13.5,36.55,0,31.15,LOW_RISK,HIGH
3.91,11.98,27.94,92.96,0,31.29,LOW_RISK,HIGH
39.91,15.81,16.85,71.48,0,47.11,MEDIUM_RISK,MEDIUM
34.33,3.01,25.12,47.55,0,31.31,LOW_RISK,HIGH
36.13,13.96,33.4,22.89,0,43.28,MEDIUM_RISK,MEDIUM
36.12,7.42,31.92,54.36,0,27.73,LOW_RISK,HIGH
52.98,10.79,23.59,75.36,1,78.85,HIGH_RISK,LOW
15.48,4.87,20.95,58.29,0,26.79,LOW_RISK,HIGH
7.39,11.66,34.35,87.97,0,38.73,MEDIUM_RISK,MEDIUM
24.18,8.13,40.24,61.74,0,41.17,MEDIUM_RISK,MEDIUM
9.32,3.04,11.52,76.8,0,26.57,LOW_RISK,HIGH
18.9,8.23,36.22,82.07,0,43.27,MEDIUM_RISK,MEDIUM
31.8,2.65,22.74,93.43,0,43.82,MEDIUM_RISK,MEDIUM
9.06,1.96,34.65,75.3,0,12.84,LOW_RISK,HIGH
14.35,4.32,24.04,86.1,1,35.7,MEDIUM_RISK,MEDIUM
7.28,6.24,34.46,61.88,0,15.14,LOW_RISK,HIGH
35.29,6.82,27.81,53.57,0,34.16,LOW_RISK,HIGH
15.72,7.67,29.66,76.86,0,28.4,LOW_RISK,HIGH
80.0,4.25,23.35,69.78,0,47.21,MEDIUM_RISK,MEDIUM
14.72,1.9,22.42,60.49,0,6.03,LOW_RISK,HIGH
45.43,8.36,36.91,50.49,1,63.01,HIGH_RISK,LOW
39.7,6.61,23.05,56.01,0,30.76,LOW_RISK,HIGH
13.97,7.89,22.75,33.36,1,34.29,LOW_RISK,HIGH
20.68,2.76,14.09,100.0,0,34.28,LOW_RISK,HIGH
2.75,7.52,19.25,73.65,0,19.37,LOW_RISK,HIGH
22.83,6.55,25.25,97.4,0,24.99,LOW_RISK,HIGH
33.55,2.34,41.35,46.28,0,35.05,MEDIUM_RISK,MEDIUM
16.66,4.52,24.93,65.56,0,20.12,LOW_RISK,HIGH
23.35,2.87,27.08,100.0,0,24.82,LOW_RISK,HIGH
32.18,2.24,21.3,31.7,0,31.36,LOW_RISK,HIGH
80.0,4.09,17.14,53.61,0,47.88,MEDIUM_RISK,MEDIUM
42.5,7.56,25.55,88.89,1,53.9,MEDIUM_RISK,MEDIUM
17.38,9.06,20.23,94.45,0,41.73,MEDIUM_RISK,MEDIUM
21.82,26.26,24.75,67.86,0,43.29,MEDIUM_RISK,MEDIUM
40.2,22.9,15.45,87.59,0,71.1,HIGH_RISK,LOW
5.04,3.48,32.86,89.67,0,27.1,LOW_RISK,HIGH
11.97,1.8,33.67,63.02,0,9.4,LOW_RISK,HIGH
9.19,2.99,20.61,99.62,0,20.33,LOW_RISK,HIGH
17.77,1.8,17.07,46.52,0,6.01,LOW_RISK,HIGH
67.77,10.58,26.22,67.36,1,80.76,HIGH_RISK,LOW
6.81,2.48,33.7,58.06,1,24.21,LOW_RISK,HIGH
43.86,13.5,36.52,54.17,0,44.12,MEDIUM_RISK,MEDIUM
10.82,6.56,31.32,59.13,0,16.48,LOW_RISK,HIGH
14.55,8.5,30.98,78.83,0,25.93,LOW_RISK,HIGH
35.6,4.42,24.51,100.0,1,56.26,HIGH_RISK,LOW
18.32,1.97,30.09,49.99,0,13.25,LOW_RISK,HIGH
4.09,1.01,25.44,100.0,0,9.04,LOW_RISK,HIGH
28.43,3.46,40.34,55.01,0,23.91,LOW_RISK,HIGH
12.06,4.02,34.8,84.6,0,21.28,LOW_RISK,HIGH
20.39,13.23,25.56,70.53,0,35.63,MEDIUM_RISK,MEDIUM
5.22,1.76,30.01,70.0,0,7.08,LOW_RISK,HIGH
16.41,10.61,17.5,80.16,0,43.34,MEDIUM_RISK,MEDIUM
22.62,0.16,27.64,60.53,1,27.44,LOW_RISK,HIGH
21.38,15.07,37.44,69.22,0,40.71,MEDIUM_RISK,MEDIUM
8.9,2.77,17.64,69.1,0,9.52,LOW_RISK,HIGH
25.45,3.66,33.25,24.76,0,20.14,LOW_RISK,HIGH
16.04,0.32,38.58,96.5,0,29.36,LOW_RISK,HIGH
16.3,18.24,40.16,67.22,0,36.56,MEDIUM_RISK,MEDIUM
33.74,6.14,31.74,49.53,0,40.32,MEDIUM_RISK,MEDIUM
20.29,13.6,33.46,42.74,0,31.99,LOW_RISK,HIGH
54.49,10.45,20.46,83.45,0,50.6,MEDIUM_RISK,MEDIUM
18.65,1.2,31.58,68.22,0,16.28,LOW_RISK,HIGH
25.96,11.87,20.25,93.45,0,42.49,MEDIUM_RISK,MEDIUM
4.99,3.84,27.82,36.56,0,11.97,LOW_RISK,HIGH
36.64,5.61,26.26,69.47,0,30.25,LOW_RISK,HIGH
3.96,7.93,30.47,56.09,0,7.18,LOW_RISK,HIGH
32.89,15.11,32.88,57.68,0,51.09,MEDIUM_RISK,MEDIUM
8.1,13.87,18.87,81.5,0,24.15,LOW_RISK,HIGH
17.87,5.17,27.78,58.78,0,17.16,LOW_RISK,HIGH
10.96,3.45,7.57,82.52,0,19.42,LOW_RISK,HIGH
40.12,3.13,34.42,72.82,0,37.91,MEDIUM_RISK,MEDIUM
38.19,1.83,20.6,67.78,0,25.45,LOW_RISK,HIGH
7.31,5.95,16.59,66.52,0,9.4,LOW_RISK,HIGH
21.7,14.44,29.35,91.5,0,44.74,MEDIUM_RISK,MEDIUM
7.39,14.67,24.86,61.24,0,19.36,LOW_RISK,HIGH
23.96,4.41,27.11,43.68,0,16.91,LOW_RISK,HIGH
33.57,3.82,25.32,55.88,0,30.62,LOW_RISK,HIGH
15.04,4.82,18.47,63.8,0,22.49,LOW_RISK,HIGH
34.75,4.41,5.0,37.0,0,37.43,MEDIUM_RISK,MEDIUM
5.79,8.46,34.77,85.8,1,52.14,MEDIUM_RISK,MEDIUM
44.26,11.81,36.27,79.82,0,47.07,MEDIUM_RISK,MEDIUM
29.47,1.8,41.08,70.01,0,19.54,LOW_RISK,HIGH
29.41,17.16,19.03,84.43,0,46.06,MEDIUM_RISK,MEDIUM
14.65,16.64,18.23,89.66,0,36.69,MEDIUM_RISK,MEDIUM
19.13,4.1,40.15,81.18,0,38.9,MEDIUM_RISK,MEDIUM
20.0,4.93,30.36,54.37,0,17.77,LOW_RISK,HIGH
53.6,7.78,33.92,62.54,0,37.59,MEDIUM_RISK,MEDIUM
16.81,11.62,43.1,63.25,0,32.91,LOW_RISK,HIGH
59.99,5.83,25.75,100.0,0,49.36,MEDIUM_RISK,MEDIUM
41.22,27.54,23.95,63.62,1,71.52,HIGH_RISK,LOW
23.23,18.06,37.4,35.63,0,32.43,LOW_RISK,HIGH
18.67,11.07,42.92,72.74,0,41.09,MEDIUM_RISK,MEDIUM
9.34,5.82,13.62,76.24,0,16.86,LOW_RISK,HIGH
20.0,3.19,17.14,20.0,0,24.59,LOW_RISK,HIGH
21.08,5.78,22.49,83.9,0,31.7,LOW_RISK,HIGH
40.62,4.77,27.14,70.22,0,31.73,LOW_RISK,HIGH
16.9,1.01,14.63,58.62,0,12.98,LOW_RISK,HIGH
23.82,7.5,14.75,75.58,0,32.29,LOW_RISK,HIGH
17.12,14.36,17.81,79.08,0,42.0,MEDIUM_RISK,MEDIUM
33.43,10.55,35.95,40.56,0,39.44,MEDIUM_RISK,MEDIUM
71.43,1.94,20.75,57.58,1,57.76,HIGH_RISK,LOW
19.86,0.84,26.77,38.39,0,11.56,LOW_RISK,HIGH
3.78,9.68,26.13,67.21,0,23.04,LOW_RISK,HIGH
21.71,24.79,30.83,71.34,0,46.01,MEDIUM_RISK,MEDIUM
15.34,0.83,21.63,71.0,0,23.51,LOW_RISK,HIGH
32.95,8.73,22.32,82.5,0,43.97,MEDIUM_RISK,MEDIUM
36.0,0.24,39.71,69.83,0,27.95,LOW_RISK,HIGH
23.88,1.18,23.84,35.63,0,17.24,LOW_RISK,HIGH
30.22,5.6,27.82,59.88,0,27.12,LOW_RISK,HIGH
61.86,5.13,27.92,44.43,1,63.53,HIGH_RISK,LOW
22.55,10.2,31.46,65.04,0,33.97,LOW_RISK,HIGH
11.72,7.6,18.46,62.33,0,17.76,LOW_RISK,HIGH
23.43,4.5,22.14,74.74,0,32.48,LOW_RISK,HIGH
22.59,8.97,28.24,85.37,1,56.4,HIGH_RISK,LOW
6.74,7.48,38.07,100.0,0,22.58,LOW_RISK,HIGH
6.38,3.32,37.16,82.19,0,17.04,LOW_RISK,HIGH
56.81,2.32,25.98,32.29,0,35.27,MEDIUM_RISK,MEDIUM
35.2,4.89,10.39,38.05,0,37.53,MEDIUM_RISK,MEDIUM
7.39,2.6,23.18,62.47,0,20.1,LOW_RISK,HIGH
10.77,3.48,37.11,47.94,0,18.29,LOW_RISK,HIGH
6.15,2.33,40.09,53.23,0,15.54,LOW_RISK,HIGH
40.8,6.12,15.09,86.13,0,49.69,MEDIUM_RISK,MEDIUM
37.29,6.42,26.2,78.4,0,38.71,MEDIUM_RISK,MEDIUM
56.92,16.93,31.26,61.18,1,76.02,HIGH_RISK,LOW
20.5,2.38,21.73,62.04,0,26.78,LOW_RISK,HIGH
14.35,0.61,25.11,39.86,0,3.58,LOW_RISK,HIGH
15.8,4.68,28.63,75.06,0,27.38,LOW_RISK,HIGH
16.66,9.13,35.02,27.01,0,31.03,LOW_RISK,HIGH
16.01,2.25,16.99,87.99,0,33.67,LOW_RISK,HIGH
18.03,12.44,26.49,58.85,0,30.42,LOW_RISK,HIGH
27.67,4.81,30.92,80.54,0,25.75,LOW_RISK,HIGH
39.9,6.85,29.25,55.86,0,37.32,MEDIUM_RISK,MEDIUM
9.53,1.46,24.54,81.79,0,16.36,LOW_RISK,HIGH
34.82,15.54,27.03,67.72,1,64.03,HIGH_RISK,LOW
9.18,14.0,20.56,43.21,0,23.09,LOW_RISK,HIGH
12.18,6.73,26.69,49.55,0,18.73,LOW_RISK,HIGH
12.99,15.28,29.46,49.47,0,32.69,LOW_RISK,HIGH
25.29,3.52,38.49,73.23,0,27.59,LOW_RISK,HIGH
18.49,5.49,45.0,82.13,1,48.92,MEDIUM_RISK,MEDIUM
32.88,10.02,30.76,79.24,0,49.43,MEDIUM_RISK,MEDIUM
18.92,2.49,25.27,67.76,0,22.39,LOW_RISK,HIGH
8.27,0.66,16.42,81.42,0,15.41,LOW_RISK,HIGH
19.28,23.83,35.94,50.22,0,40.35,MEDIUM_RISK,MEDIUM
58.88,7.02,24.9,63.97,0,39.03,MEDIUM_RISK,MEDIUM
29.99,1.81,45.0,75.84,0,23.27,LOW_RISK,HIGH
9.59,4.28,32.4,89.99,0,21.74,LOW_RISK,HIGH
22.4,5.65,32.04,84.79,0,27.85,LOW_RISK,HIGH
12.5,13.71,34.82,59.82,0,19.39,LOW_RISK,HIGH
25.87,6.29,45.0,81.35,0,29.35,LOW_RISK,HIGH
45.37,6.85,12.81,96.72,0,55.19,HIGH_RISK,LOW
1.0,7.72,18.45,66.0,0,16.53,LOW_RISK,HIGH
28.27,1.51,24.36,48.6,0,14.45,LOW_RISK,HIGH
34.02,7.39,32.58,52.5,0,35.2,MEDIUM_RISK,MEDIUM
55.84,3.57,26.99,72.24,1,57.73,HIGH_RISK,LOW
37.7,3.28,33.96,47.84,0,29.55,LOW_RISK,HIGH
9.75,4.55,30.52,95.99,0,18.92,LOW_RISK,HIGH
30.08,11.09,26.95,39.66,0,41.0,MEDIUM_RISK,MEDIUM
26.49,12.3,11.74,55.62,0,32.01,LOW_RISK,HIGH
52.75,9.26,34.18,65.72,0,51.24,MEDIUM_RISK,MEDIUM
5.07,6.65,34.56,52.61,0,12.12,LOW_RISK,HIGH
25.02,7.6,22.64,94.14,0,31.85,LOW_RISK,HIGH
73.22,10.07,31.31,50.07,0,60.85,HIGH_RISK,LOW
24.63,21.0,22.79,57.1,1,59.33,HIGH_RISK,LOW
4.06,2.29,27.16,85.88,0,21.31,LOW_RISK,HIGH
15.02,7.18,24.08,60.56,0,17.86,LOW_RISK,HIGH
53.23,26.15,38.35,99.16,1,88.95,HIGH_RISK,LOW
27.98,13.13,31.31,52.88,0,31.3,LOW_RISK,HIGH
30.02,3.6,28.9,55.39,0,39.73,MEDIUM_RISK,MEDIUM
43.69,2.78,29.56,83.16,1,57.49,HIGH_RISK,LOW
15.51,1.07,11.98,74.77,0,25.81,LOW_RISK,HIGH
10.46,5.64,40.93,74.02,0,17.74,LOW_RISK,HIGH
41.68,1.28,24.4,56.49,0,29.51,LOW_RISK,HIGH
20.74,1.61,33.79,81.47,0,23.46,LOW_RISK,HIGH
24.64,2.56,27.24,56.0,0,8.96,LOW_RISK,HIGH
6.87,4.91,23.99,48.03,0,11.53,LOW_RISK,HIGH
11.44,4.02,30.07,92.21,0,17.55,LOW_RISK,HIGH
21.53,7.5,29.35,20.0,0,29.85,LOW_RISK,HIGH
24.7,6.6,33.91,47.65,0,26.37,LOW_RISK,HIGH
6.2,4.24,22.14,48.92,0,12.1,LOW_RISK,HIGH
27.64,1.4,29.4,86.9,0,30.37,LOW_RISK,HIGH
11.4,19.45,24.0,20.37,0,32.78,LOW_RISK,HIGH
8.02,17.58,36.85,67.79,1,45.37,MEDIUM_RISK,MEDIUM
12.27,4.86,21.25,33.02,0,14.57,LOW_RISK,HIGH
38.87,22.73,17.93,98.96,0,64.06,HIGH_RISK,LOW
63.62,3.24,37.34,95.17,0,59.73,HIGH_RISK,LOW
23.85,10.31,41.25,67.7,0,38.2,MEDIUM_RISK,MEDIUM
42.41,14.74,30.48,64.41,0,52.44,MEDIUM_RISK,MEDIUM
11.95,14.91,27.0,65.3,0,19.42,LOW_RISK,HIGH
8.57,19.69,22.88,100.0,1,58.83,HIGH_RISK,LOW
18.0,12.96,33.92,86.84,0,42.85,MEDIUM_RISK,MEDIUM
48.83,9.6,8.97,80.94,0,58.96,HIGH_RISK,LOW
20.23,7.74,34.74,62.43,0,21.33,LOW_RISK,HIGH
23.86,8.5,17.13,74.07,0,41.93,MEDIUM_RISK,MEDIUM
27.45,6.53,19.39,77.3,0,31.87,LOW_RISK,HIGH
14.51,6.98,25.31,44.5,0,7.73,LOW_RISK,HIGH
54.22,3.83,23.83,96.06,0,51.01,MEDIUM_RISK,MEDIUM
28.65,2.77,25.14,56.2,0,28.43,LOW_RISK,HIGH
11.79,14.61,25.73,48.78,0,26.7,LOW_RISK,HIGH
20.83,3.98,25.96,100.0,0,30.24,LOW_RISK,HIGH
10.4,4.56,39.5,89.88,0,26.8,LOW_RISK,HIGH
42.48,4.43,32.9,55.31,1,50.55,MEDIUM_RISK,MEDIUM
23.09,16.98,19.58,63.28,0,39.56,MEDIUM_RISK,MEDIUM
16.71,14.33,14.51,86.71,1,58.74,HIGH_RISK,LOW
3.68,12.02,26.85,62.05,0,26.54,LOW_RISK,HIGH
3.77,2.46,28.71,72.47,0,23.33,LOW_RISK,HIGH
11.71,10.59,28.64,84.03,0,28.92,LOW_RISK,HIGH
33.15,6.51,30.6,45.14,0,29.08,LOW_RISK,HIGH
14.3,3.79,23.36,64.04,0,15.49,LOW_RISK,HIGH
37.59,5.29,30.39,73.23,0,38.21,MEDIUM_RISK,MEDIUM
59.96,18.43,25.62,62.89,0,66.79,HIGH_RISK,LOW
19.13,33.29,11.7,67.67,0,40.5,MEDIUM_RISK,MEDIUM
33.62,4.9,32.15,83.41,0,38.21,MEDIUM_RISK,MEDIUM
7.83,2.81,31.09,93.27,0,20.67,LOW_RISK,HIGH
34.34,10.91,35.28,77.26,0,55.78,HIGH_RISK,LOW
9.28,13.1,44.69,63.67,0,25.16,LOW_RISK,HIGH
10.22,8.93,32.55,44.19,0,21.64,LOW_RISK,HIGH
50.85,12.79,19.88,68.89,0,58.04,HIGH_RISK,LOW
41.91,4.8,41.51,66.01,0,44.43,MEDIUM_RISK,MEDIUM
48.49,4.53,17.61,83.93,1,64.63,HIGH_RISK,LOW
10.51,2.4,27.08,81.54,0,22.72,LOW_RISK,HIGH
39.1,7.89,38.47,62.95,0,43.94,MEDIUM_RISK,MEDIUM
20.21,18.24,35.05,71.39,1,58.87,HIGH_RISK,LOW
32.34,6.39,34.74,25.25,0,36.56,MEDIUM_RISK,MEDIUM
31.05,17.18,19.07,74.26,0,56.35,HIGH_RISK,LOW
17.47,6.67,16.56,54.55,0,26.25,LOW_RISK,HIGH
8.38,3.14,27.11,91.35,1,30.67,LOW_RISK,HIGH
54.17,10.43,30.48,27.27,1,66.94,HIGH_RISK,LOW
29.89,13.45,26.61,56.66,0,29.41,LOW_RISK,HIGH
19.65,20.43,32.14,67.52,1,54.81,MEDIUM_RISK,MEDIUM
10.19,2.12,24.94,71.22,0,29.54,LOW_RISK,HIGH
9.84,1.92,36.25,51.64,0,2.45,LOW_RISK,HIGH
16.01,9.98,31.91,84.79,0,35.07,MEDIUM_RISK,MEDIUM
42.64,10.58,23.75,66.66,1,62.12,HIGH_RISK,LOW
6.79,12.24,19.44,88.37,0,26.49,LOW_RISK,HIGH
18.04,7.99,34.74,65.93,0,31.05,LOW_RISK,HIGH
47.03,17.89,29.86,88.4,1,83.86,HIGH_RISK,LOW
49.38,22.15,37.46,75.72,0,56.96,HIGH_RISK,LOW
29.41,6.63,20.14,62.5,0,25.08,LOW_RISK,HIGH
18.57,15.21,36.12,54.49,0,41.95,MEDIUM_RISK,MEDIUM
12.83,14.91,24.11,85.59,0,24.39,LOW_RISK,HIGH
14.31,1.12,25.85,20.0,0,4.07,LOW_RISK,HIGH
13.35,12.13,24.85,81.93,0,24.69,LOW_RISK,HIGH
9.54,3.63,32.99,78.18,0,20.0,LOW_RISK,HIGH
28.69,26.02,16.46,51.66,0,48.46,MEDIUM_RISK,MEDIUM
64.19,5.97,29.83,74.71,0,54.57,MEDIUM_RISK,MEDIUM
9.46,6.97,25.71,72.65,0,18.11,LOW_RISK,HIGH
19.63,18.26,28.03,53.99,0,44.08,MEDIUM_RISK,MEDIUM
19.57,9.36,15.6,67.88,0,29.13,LOW_RISK,HIGH
16.48,6.39,39.08,51.05,0,21.4,LOW_RISK,HIGH
22.06,3.77,13.22,74.98,0,19.79,LOW_RISK,HIGH
34.11,4.61,23.82,87.66,0,43.52,MEDIUM_RISK,MEDIUM
41.54,8.61,35.71,76.67,0,46.49,MEDIUM_RISK,MEDIUM
30.14,0.66,19.11,100.0,0,39.25,MEDIUM_RISK,MEDIUM
11.74,2.71,32.21,83.64,0,26.28,LOW_RISK,HIGH
36.47,6.13,22.28,36.88,0,32.79,LOW_RISK,HIGH
13.07,2.12,14.83,46.65,0,13.25,LOW_RISK,HIGH
20.99,16.54,31.89,40.53,0,33.83,LOW_RISK,HIGH
20.17,9.62,14.06,75.58,0,32.97,LOW_RISK,HIGH
30.38,9.84,19.78,76.03,0,50.6,MEDIUM_RISK,MEDIUM
69.36,5.91,19.6,65.12,0,46.87,MEDIUM_RISK,MEDIUM
12.97,2.4,26.02,100.0,0,23.89,LOW_RISK,HIGH
6.56,2.85,36.75,86.41,0,28.47,LOW_RISK,HIGH
7.11,1.93,29.2,64.71,0,3.76,LOW_RISK,HIGH
17.1,5.35,23.81,81.91,0,25.27,LOW_RISK,HIGH
29.78,9.56,35.52,75.71,0,40.92,MEDIUM_RISK,MEDIUM
30.26,10.06,19.01,68.47,0,40.65,MEDIUM_RISK,MEDIUM
14.24,10.96,23.1,68.48,0,23.53,LOW_RISK,HIGH
16.52,8.36,26.09,68.07,0,35.64,MEDIUM_RISK,MEDIUM
23.06,2.83,35.91,70.58,0,26.64,LOW_RISK,HIGH
21.76,7.01,44.01,71.11,0,31.36,LOW_RISK,HIGH
35.13,1.22,36.0,61.98,0,25.85,LOW_RISK,HIGH
11.76,3.8,17.01,98.78,1,38.84,MEDIUM_RISK,MEDIUM
8.42,6.69,45.0,33.89,0,11.16,LOW_RISK,HIGH
10.33,7.32,19.19,99.02,1,38.35,MEDIUM_RISK,MEDIUM
55.9,1.48,21.22,20.22,0,37.33,MEDIUM_RISK,MEDIUM
47.52,20.56,28.97,60.86,1,71.43,HIGH_RISK,LOW
13.97,5.48,32.46,80.81,0,18.88,LOW_RISK,HIGH
17.28,11.27,29.21,55.92,0,35.12,MEDIUM_RISK,MEDIUM
14.04,1.64,28.7,73.31,0,12.05,LOW_RISK,HIGH
48.29,13.13,42.88,27.38,0,55.46,HIGH_RISK,LOW
43.1,11.01,17.85,78.21,0,61.36,HIGH_RISK,LOW
29.73,10.23,31.91,61.68,0,32.88,LOW_RISK,HIGH
11.35,19.81,18.34,67.76,0,32.54,LOW_RISK,HIGH
17.18,11.06,39.65,69.25,0,39.27,MEDIUM_RISK,MEDIUM
11.36,6.48,34.14,40.26,0,12.7,LOW_RISK,HIGH
42.45,3.04,27.56,34.43,0,33.63,LOW_RISK,HIGH
24.87,12.34,40.98,83.69,1,55.76,HIGH_RISK,LOW
27.1,3.26,34.9,52.49,0,32.11,LOW_RISK,HIGH
80.0,6.79,29.26,53.24,0,47.79,MEDIUM_RISK,MEDIUM
14.22,1.77,24.26,66.52,0,8.01,LOW_RISK,HIGH
35.41,3.12,18.69,80.21,0,36.28,MEDIUM_RISK,MEDIUM
14.51,18.31,33.74,65.75,0,31.99,LOW_RISK,HIGH
43.6,7.06,28.57,43.05,0,32.69,LOW_RISK,HIGH
35.93,8.02,28.65,73.85,0,46.64,MEDIUM_RISK,MEDIUM
21.85,5.63,32.34,41.11,0,20.99,LOW_RISK,HIGH
25.87,2.31,33.49,25.95,0,28.92,LOW_RISK,HIGH
10.03,8.57,19.03,76.6,0,19.41,LOW_RISK,HIGH
13.02,12.22,24.46,36.86,0,17.02,LOW_RISK,HIGH
2.77,5.79,29.8,75.06,0,21.28,LOW_RISK,HIGH
25.48,1.15,33.64,77.17,1,39.76,MEDIUM_RISK,MEDIUM
4.92,4.07,20.07,45.98,0,15.93,LOW_RISK,HIGH
10.08,0.68,39.42,86.76,0,21.14,LOW_RISK,HIGH
6.74,14.43,24.63,86.94,1,51.88,MEDIUM_RISK,MEDIUM
16.25,6.26,15.35,48.48,0,18.71,LOW_RISK,HIGH
16.65,1.54,36.52,40.14,0,11.19,LOW_RISK,HIGH
22.31,4.89,25.32,45.75,0,18.11,LOW_RISK,HIGH
4.8,4.18,23.59,57.08,0,14.99,LOW_RISK,HIGH
15.87,1.78,28.38,84.66,0,21.51,LOW_RISK,HIGH
33.08,5.47,26.05,69.46,0,29.84,LOW_RISK,HIGH
15.57,6.3,20.15,77.78,0,28.46,LOW_RISK,HIGH
6.7,1.79,22.92,76.11,0,16.33,LOW_RISK,HIGH
50.0,1.64,16.17,72.64,0,41.62,MEDIUM_RISK,MEDIUM
30.15,9.02,32.57,59.8,0,40.54,MEDIUM_RISK,MEDIUM
27.86,11.12,27.62,62.17,0,35.8,MEDIUM_RISK,MEDIUM
48.54,9.42,17.44,28.31,0,55.29,HIGH_RISK,LOW
12.23,8.59,25.03,54.02,0,25.82,LOW_RISK,HIGH
16.59,20.62,33.87,66.62,1,54.15,MEDIUM_RISK,MEDIUM
12.5,5.69,31.62,58.53,0,17.65,LOW_RISK,HIGH
41.62,3.11,29.57,74.29,0,40.41,MEDIUM_RISK,MEDIUM
16.95,5.39,27.49,71.45,0,26.8,LOW_RISK,HIGH
27.2,2.21,37.66,61.82,0,20.24,LOW_RISK,HIGH
10.25,16.01,30.11,100.0,1,44.88,MEDIUM_RISK,MEDIUM
19.04,3.61,23.65,57.86,0,19.64,LOW_RISK,HIGH
22.68,1.7,39.32,100.0,0,28.66,LOW_RISK,HIGH
18.98,5.76,25.99,56.82,1,32.71,LOW_RISK,HIGH
34.04,7.73,28.74,54.02,0,35.55,MEDIUM_RISK,MEDIUM
19.44,3.64,30.69,48.23,0,26.53,LOW_RISK,HIGH
12.34,5.14,34.88,67.32,0,9.96,LOW_RISK,HIGH
22.53,4.24,32.79,54.14,0,20.4,LOW_RISK,HIGH
23.54,2.92,26.53,71.35,0,29.91,LOW_RISK,HIGH
14.78,5.96,34.7,71.3,0,21.22,LOW_RISK,HIGH
73.34,5.17,33.83,81.15,0,59.32,HIGH_RISK,LOW
44.06,11.06,14.43,71.7,0,50.2,MEDIUM_RISK,MEDIUM
7.68,3.06,25.91,70.67,0,18.82,LOW_RISK,HIGH
12.81,8.19,27.22,49.98,0,13.95,LOW_RISK,HIGH
21.01,2.06,18.38,51.27,0,25.49,LOW_RISK,HIGH
61.38,10.47,41.29,71.01,0,64.52,HIGH_RISK,LOW
19.75,0.63,21.02,54.52,0,22.77,LOW_RISK,HIGH
19.6,4.9,23.08,93.62,0,33.82,LOW_RISK,HIGH
16.44,17.07,35.58,100.0,1,56.18,HIGH_RISK,LOW
22.97,5.0,25.48,65.86,0,22.73,LOW_RISK,HIGH
28.53,1.35,25.68,57.93,0,11.12,LOW_RISK,HIGH
22.32,1.8,34.94,60.58,0,14.54,LOW_RISK,HIGH
43.03,3.11,23.92,100.0,0,47.31,MEDIUM_RISK,MEDIUM
23.38,2.0,26.55,61.38,0,10.88,LOW_RISK,HIGH
21.76,16.33,29.2,100.0,1,64.75,HIGH_RISK,LOW
18.2,12.55,36.39,20.0,0,31.63,LOW_RISK,HIGH
11.83,1.78,17.38,87.35,0,15.77,LOW_RISK,HIGH
41.25,3.47,41.9,27.39,0,34.79,LOW_RISK,HIGH
26.48,4.42,13.31,48.04,0,19.04,LOW_RISK,HIGH
71.0,8.36,19.25,64.91,0,55.19,HIGH_RISK,LOW
34.67,5.51,25.84,60.2,0,40.03,MEDIUM_RISK,MEDIUM
17.27,3.37,22.97,88.75,0,26.74,LOW_RISK,HIGH
20.76,6.01,24.56,100.0,0,30.84,LOW_RISK,HIGH
19.74,4.49,24.56,70.46,0,27.7,LOW_RISK,HIGH
26.73,4.73,22.78,49.81,0,20.53,LOW_RISK,HIGH
4.83,4.93,33.14,73.96,0,23.28,LOW_RISK,HIGH
20.47,6.28,33.45,86.34,0,36.2,MEDIUM_RISK,MEDIUM
12.57,3.8,10.96,65.13,0,16.2,LOW_RISK,HIGH
28.29,3.88,33.68,73.31,0,35.44,MEDIUM_RISK,MEDIUM
11.27,3.91,31.4,99.43,0,29.41,LOW_RISK,HIGH
13.65,5.06,29.08,88.76,0,25.68,LOW_RISK,HIGH
8.07,6.02,30.15,32.71,0,19.62,LOW_RISK,HIGH
23.39,0.98,28.42,53.99,0,21.21,LOW_RISK,HIGH
44.3,8.43,34.37,77.07,0,56.05,HIGH_RISK,LOW
10.9,20.34,14.41,32.5,0,32.01,LOW_RISK,HIGH
16.81,5.5,21.42,80.39,0,29.0,LOW_RISK,HIGH
10.33,6.9,28.8,98.11,0,19.88,LOW_RISK,HIGH
18.35,8.75,22.18,77.88,0,35.37,MEDIUM_RISK,MEDIUM
37.07,13.68,22.37,82.26,0,50.9,MEDIUM_RISK,MEDIUM
21.81,9.36,35.21,50.15,0,35.97,MEDIUM_RISK,MEDIUM
64.01,15.0,9.23,26.46,1,81.85,HIGH_RISK,LOW
14.2,8.8,19.41,64.98,0,24.38,LOW_RISK,HIGH
8.53,18.28,29.02,100.0,0,35.9,MEDIUM_RISK,MEDIUM
13.56,8.27,32.47,72.97,0,32.47,LOW_RISK,HIGH
63.74,6.91,33.85,75.6,0,49.24,MEDIUM_RISK,MEDIUM
29.91,4.67,30.44,100.0,0,30.37,LOW_RISK,HIGH
22.18,4.79,24.32,90.84,0,24.0,LOW_RISK,HIGH
49.29,13.97,28.48,59.11,1,58.0,HIGH_RISK,LOW
7.28,13.36,30.99,47.21,0,25.96,LOW_RISK,HIGH
